event_name,upsell_date,new_renewal_cycle,membership_id,membership_amount,currency,renews_at,new_plan,churn_date,cancellation_date,log_creation_time,charge_amount_usd
MembershipRenewed,,,143,499.0,GBP,2021-06-02 09:00:00+00:00,,,,2021-03-02,633.73
MembershipUpsellUpdated,2021-03-02 09:00:06+00:00,,143,1896.0,GBP,,,,,2021-03-02,2407.92
MembershipUpdated,,,173,499.0,USD,2021-06-01 13:00:00+00:00,Bronze,,,2021-03-02,499.0
MembershipUpdated,,,105,499.0,USD,2021-04-23 00:00:00+00:00,Bronze,,,2021-03-02,499.0
MembershipUpdated,,,95,499.0,USD,2021-06-03 00:00:00+00:00,Bronze,,,2021-03-03,499.0
MembershipRenewed,,,95,499.0,USD,2021-06-03 00:00:00+00:00,,,,2021-03-03,499.0
MembershipUpdated,,,114,499.0,USD,2021-06-03 00:00:00+00:00,Silver,,,2021-03-03,499.0
MembershipRenewed,,,114,499.0,USD,2021-06-03 00:00:00+00:00,,,,2021-03-03,499.0
MembershipUpdated,,,147,499.0,USD,2021-05-04 08:00:00+00:00,Gold,,,2021-03-03,499.0
MembershipUpdated,,,159,499.0,USD,2021-07-21 12:00:00+00:00,Gold,,,2021-03-03,499.0
MembershipActivated,,,174,499.0,USD,2021-04-03 13:00:00+00:00,,,,2021-03-03,499.0
MembershipValueChanged,,1.0,174,999.0,USD,,Silver,,,2021-03-03,999.0
MembershipCancelled,,,113,499.0,USD,,,,2021-03-03 00:00:00+00:00,2021-03-03,499.0
MembershipValueChanged,,10.0,113,579.0,USD,,,,,2021-03-03,579.0
MembershipChurnUpdated,,,113,579.0,USD,,,2021-03-03 00:00:00+00:00,,2021-03-03,579.0
MembershipActivated,,,113,499.0,USD,2022-03-03 15:00:00+00:00,,,,2021-03-03,499.0
MembershipValueChanged,,12.0,113,2999.0,USD,,Gold,,,2021-03-03,2999.0
MembershipChurnUpdated,,,113,58500.0,USD,,,2021-03-03 15:00:30+00:00,,2021-03-03,58500.0
MembershipUpdated,,,113,499.0,USD,2022-03-03 15:00:00+00:00,Gold,,,2021-03-03,499.0
MembershipValueChanged,,12.0,113,24102.0,USD,,,,,2021-03-03,24102.0
MembershipUpdated,,,78,499.0,USD,2021-06-04 00:00:00+00:00,Bronze,,,2021-03-04,499.0
MembershipRenewed,,,78,499.0,USD,2021-06-04 00:00:00+00:00,,,,2021-03-04,499.0
MembershipRenewed,,,19,499.0,USD,2021-05-19 00:00:00+00:00,,,,2021-03-04,499.0
MembershipUpdated,,,97,499.0,USD,2021-03-15 11:00:00+00:00,Silver,,,2021-03-04,499.0
MembershipRenewed,,,19,499.0,USD,2021-05-19 00:00:00+00:00,,,,2021-03-04,499.0
MembershipUpdated,,,129,499.0,USD,2021-04-04 15:00:00+00:00,Bronze,,,2021-03-04,499.0
MembershipRenewed,,,129,499.0,USD,2021-04-04 15:00:00+00:00,,,,2021-03-04,499.0
MembershipRenewed,,,19,499.0,USD,2021-05-19 00:00:00+00:00,,,,2021-03-04,499.0
MembershipUpdated,,,14,499.0,USD,2021-06-06 00:00:00+00:00,Silver,,,2021-03-06,499.0
MembershipRenewed,,,14,499.0,USD,2021-06-06 00:00:00+00:00,,,,2021-03-06,499.0
MembershipUpdated,,,153,499.0,USD,2021-04-06 15:00:00+00:00,Bronze,,,2021-03-06,499.0
MembershipRenewed,,,153,499.0,USD,2021-04-06 15:00:00+00:00,,,,2021-03-06,499.0
MembershipUpdated,,,131,499.0,USD,2021-06-07 13:00:00+00:00,Bronze,,,2021-03-07,499.0
MembershipRenewed,,,131,499.0,USD,2021-06-07 13:00:00+00:00,,,,2021-03-07,499.0
MembershipUpdated,,,165,499.0,USD,2021-06-08 00:00:00+00:00,Silver,,,2021-03-08,499.0
MembershipRenewed,,,165,499.0,USD,2021-06-08 00:00:00+00:00,,,,2021-03-08,499.0
MembershipUpsellUpdated,2021-03-08 00:00:18+00:00,,165,5700.0,USD,,,,,2021-03-08,5700.0
MembershipUpdated,,,108,499.0,USD,2021-06-01 00:00:00+00:00,Silver,,,2021-03-08,499.0
MembershipUpdated,,,140,499.0,USD,2021-05-05 00:00:00+00:00,Bronze,,,2021-03-08,499.0
MembershipCancelled,,,164,499.0,USD,,,,2021-04-28 11:00:00+00:00,2021-03-08,499.0
MembershipValueChanged,,3.0,164,579.0,USD,,,,,2021-03-08,579.0
MembershipChurnUpdated,,,164,579.0,USD,,,2021-04-28 11:00:00+00:00,,2021-03-08,579.0
MembershipUpdated,,,130,499.0,USD,2021-06-08 15:00:00+00:00,Silver,,,2021-03-08,499.0
MembershipRenewed,,,130,499.0,USD,2021-06-08 15:00:00+00:00,,,,2021-03-08,499.0
MembershipUpdated,,,132,499.0,USD,2021-06-08 15:00:00+00:00,Bronze,,,2021-03-08,499.0
MembershipRenewed,,,132,499.0,USD,2021-06-08 15:00:00+00:00,,,,2021-03-08,499.0
MembershipUpdated,,,133,499.0,USD,2021-06-09 13:00:00+00:00,Bronze,,,2021-03-09,499.0
MembershipRenewed,,,133,499.0,USD,2021-06-09 13:00:00+00:00,,,,2021-03-09,499.0
MembershipActivated,,,175,499.0,USD,2021-06-09 13:00:00+00:00,,,,2021-03-09,499.0
MembershipValueChanged,,3.0,175,499.0,USD,,Bronze,,,2021-03-09,499.0
MembershipUpdated,,,134,499.0,USD,2021-06-09 14:00:00+00:00,Bronze,,,2021-03-09,499.0
MembershipRenewed,,,134,499.0,USD,2021-06-09 14:00:00+00:00,,,,2021-03-09,499.0
MembershipRenewed,,,19,499.0,USD,2021-05-19 00:00:00+00:00,,,,2021-03-09,499.0
MembershipUpdated,,,75,499.0,USD,2021-05-14 00:00:00+00:00,Bronze,,,2021-03-10,499.0
MembershipUpdated,,,80,499.0,USD,2021-03-16 00:00:00+00:00,Bronze,,,2021-03-10,499.0
MembershipUpdated,,,152,499.0,USD,2021-05-26 09:00:00+00:00,Bronze,,,2021-03-10,499.0
MembershipUpdated,,,7,499.0,USD,2021-04-15 00:00:00+00:00,Bronze,,,2021-03-10,499.0
MembershipUpdated,,,174,499.0,USD,2021-04-03 13:00:00+00:00,Silver,,,2021-03-10,499.0
MembershipUpdated,,,19,499.0,USD,2021-05-19 00:00:00+00:00,Bronze,,,2021-03-10,499.0
MembershipUpdated,,,107,499.0,USD,2021-05-14 00:00:00+00:00,Silver,,,2021-03-10,499.0
MembershipValueChanged,,9.0,107,999.0,USD,,,,,2021-03-10,999.0
MembershipUpdated,,,97,499.0,USD,2021-03-15 11:00:00+00:00,Silver,,,2021-03-10,499.0
MembershipCancelled,,,95,499.0,USD,,,,2021-06-03 00:00:00+00:00,2021-03-10,499.0
MembershipValueChanged,,3.0,95,579.0,USD,,,,,2021-03-10,579.0
MembershipChurnUpdated,,,95,579.0,USD,,,2021-06-03 00:00:00+00:00,,2021-03-10,579.0
MembershipUpdated,,,143,499.0,GBP,2021-06-02 09:00:00+00:00,Bronze,,,2021-03-10,633.73
MembershipUpdated,,,153,499.0,USD,2021-04-06 15:00:00+00:00,Bronze,,,2021-03-11,499.0
MembershipActivated,,,167,499.0,USD,2021-04-11 07:00:00+00:00,,,,2021-03-11,499.0
MembershipRenewed,,,167,499.0,USD,2021-04-11 07:00:00+00:00,,,,2021-03-11,499.0
MembershipUpdated,,,96,499.0,USD,2021-06-11 08:00:00+00:00,Bronze,,,2021-03-11,499.0
MembershipRenewed,,,96,499.0,USD,2021-06-11 08:00:00+00:00,,,,2021-03-11,499.0
MembershipUpdated,,,114,499.0,USD,2021-06-03 00:00:00+00:00,Bronze,,,2021-03-11,499.0
MembershipValueChanged,,3.0,114,499.0,USD,,,,,2021-03-11,499.0
MembershipUpdated,,,83,499.0,USD,2021-04-30 00:00:00+00:00,Silver,,,2021-03-12,499.0
MembershipUpdated,,,6,499.0,USD,2021-05-01 00:00:00+00:00,Silver,,,2021-03-12,499.0
MembershipUpdated,,,97,499.0,USD,2021-03-15 11:00:00+00:00,Silver,,,2021-03-12,499.0
MembershipUpdated,,,109,499.0,USD,2021-06-01 00:00:00+00:00,Bronze,,,2021-03-12,499.0
MembershipActivated,,,176,499.0,USD,2021-07-12 10:00:00+00:00,,,,2021-03-12,499.0
MembershipValueChanged,,4.0,176,6375.0,USD,,Silver,,,2021-03-12,6375.0
MembershipUpdated,,,97,499.0,USD,2021-06-15 11:00:00+00:00,Silver,,,2021-03-15,499.0
MembershipRenewed,,,97,499.0,USD,2021-06-15 11:00:00+00:00,,,,2021-03-15,499.0
MembershipUpdated,,,175,499.0,USD,2021-06-09 13:00:00+00:00,Bronze,,,2021-03-15,499.0
MembershipUpdated,,,80,499.0,USD,2021-06-16 00:00:00+00:00,Bronze,,,2021-03-16,499.0
MembershipRenewed,,,80,499.0,USD,2021-06-16 00:00:00+00:00,,,,2021-03-16,499.0
MembershipUpdated,,,153,499.0,USD,2021-04-06 15:00:00+00:00,Bronze,,,2021-03-16,499.0
MembershipUpdated,,,71,499.0,USD,2021-05-01 00:00:00+00:00,Gold,,,2021-03-16,499.0
MembershipUpdated,,,154,499.0,USD,2021-05-10 09:00:00+00:00,Silver,,,2021-03-16,499.0
MembershipUpdated,,,18,499.0,USD,2021-06-01 00:00:00+00:00,Bronze,,,2021-03-16,499.0
MembershipUpdated,,,148,499.0,EUR,2021-05-01 00:00:00+00:00,Bronze,,,2021-03-16,543.9100000000001
MembershipUpdated,,,73,499.0,USD,2021-06-16 13:00:00+00:00,Bronze,,,2021-03-16,499.0
MembershipRenewed,,,73,499.0,USD,2021-06-16 13:00:00+00:00,,,,2021-03-16,499.0
MembershipUpdated,,,154,499.0,USD,2021-04-01 00:00:00+00:00,Bronze,,,2021-03-16,499.0
MembershipValueChanged,,6.0,154,755.0,USD,,,,,2021-03-16,755.0
MembershipUpdated,,,76,499.0,USD,2021-06-17 00:00:00+00:00,Bronze,,,2021-03-17,499.0
MembershipRenewed,,,76,499.0,USD,2021-06-17 00:00:00+00:00,,,,2021-03-17,499.0
MembershipUpsellUpdated,2021-03-17 09:45:39+00:00,,101,46750.0,USD,,,,,2021-03-17,46750.0
MembershipRenewed,,,148,499.0,EUR,2021-05-01 00:00:00+00:00,,,,2021-03-17,543.9100000000001
MembershipUpdated,,,153,499.0,USD,2021-03-17 00:00:00+00:00,Silver,,,2021-03-17,499.0
MembershipValueChanged,,1.0,153,999.0,USD,,,,,2021-03-17,999.0
MembershipUpdated,,,153,499.0,USD,2021-04-17 12:00:00+00:00,Silver,,,2021-03-17,499.0
MembershipRenewed,,,153,499.0,USD,2021-04-17 12:00:00+00:00,,,,2021-03-17,499.0
MembershipUpsellUpdated,2021-03-17 12:01:28+00:00,,153,999.0,USD,,,,,2021-03-17,999.0
MembershipUpdated,,,173,499.0,USD,2021-06-01 13:00:00+00:00,Bronze,,,2021-03-17,499.0
MembershipRenewed,,1.0,173,499.0,USD,2021-06-01 13:00:00+00:00,,,,2021-03-17,499.0
MembershipChurnUpdated,,,173,499.0,USD,,,2021-03-17 16:21:50+00:00,,2021-03-17,499.0
MembershipRenewed,,,15,499.0,USD,2021-03-25 07:00:00+00:00,,,,2021-03-18,499.0
MembershipRenewed,,,138,499.0,USD,2021-03-22 00:00:00+00:00,,,,2021-03-18,499.0
MembershipActivated,,,177,499.0,USD,2021-06-18 10:00:00+00:00,,,,2021-03-18,499.0
MembershipValueChanged,,3.0,177,499.0,USD,,Bronze,,,2021-03-18,499.0
MembershipActivated,,,178,499.0,USD,2021-06-18 10:00:00+00:00,,,,2021-03-18,499.0
MembershipValueChanged,,3.0,178,499.0,USD,,Bronze,,,2021-03-18,499.0
MembershipUpdated,,,156,499.0,USD,2021-04-15 10:00:00+00:00,Bronze,,,2021-03-18,499.0
MembershipUpdated,,,178,499.0,USD,2021-06-18 10:00:00+00:00,Bronze,,,2021-03-18,499.0
MembershipRenewed,,,156,499.0,USD,2021-04-15 10:00:00+00:00,,,,2021-03-19,499.0
MembershipRenewed,,,74,499.0,USD,2021-03-24 00:00:00+00:00,,,,2021-03-19,499.0
MembershipRenewed,,1.0,19,499.0,USD,2021-05-19 00:00:00+00:00,,,,2021-03-19,499.0
MembershipUpdated,,,138,499.0,USD,2021-04-22 00:00:00+00:00,Bronze,,,2021-03-22,499.0
MembershipRenewed,,,138,499.0,USD,2021-04-22 00:00:00+00:00,,,,2021-03-22,499.0
MembershipActivated,,,179,499.0,USD,2021-04-22 04:00:00+00:00,,,,2021-03-22,499.0
MembershipValueChanged,,1.0,179,499.0,USD,,Bronze,,,2021-03-22,499.0
MembershipUpdated,,,179,499.0,USD,2021-04-22 04:00:00+00:00,Bronze,,,2021-03-23,499.0
MembershipRenewed,,,88,499.0,USD,2021-05-05 19:00:00+00:00,,,,2021-03-23,499.0
MembershipUpdated,,,74,499.0,USD,2021-06-24 00:00:00+00:00,Bronze,,,2021-03-24,499.0
MembershipRenewed,,,74,499.0,USD,2021-06-24 00:00:00+00:00,,,,2021-03-24,499.0
MembershipUpsellUpdated,2021-03-24 00:00:13+00:00,,74,2697.0,USD,,,,,2021-03-24,2697.0
MembershipUpdated,,,130,499.0,USD,2021-06-08 15:00:00+00:00,Silver,,,2021-03-24,499.0
MembershipUpdated,,,87,499.0,USD,2021-04-29 12:00:00+00:00,Bronze,,,2021-03-24,499.0
MembershipUpdated,,,70,499.0,USD,2021-05-01 00:00:00+00:00,Bronze,,,2021-03-24,499.0
MembershipUpdated,,,82,499.0,USD,2021-04-01 00:00:00+00:00,Bronze,,,2021-03-24,499.0
MembershipUpdated,,,90,499.0,USD,2022-01-01 00:00:00+00:00,Bronze,,,2021-03-24,499.0
MembershipUpdated,,,128,499.0,USD,2022-02-01 00:00:00+00:00,Gold,,,2021-03-24,499.0
MembershipUpdated,,,138,499.0,USD,2021-04-22 00:00:00+00:00,Bronze,,,2021-03-24,499.0
MembershipUpdated,,,139,499.0,USD,2021-05-01 00:00:00+00:00,Silver,,,2021-03-24,499.0
MembershipUpdated,,,142,499.0,USD,2021-08-01 00:00:00+00:00,Silver,,,2021-03-24,499.0
MembershipUpdated,,,103,499.0,DKK,2021-05-01 00:00:00+00:00,Bronze,,,2021-03-24,74.85
MembershipUpdated,,,101,499.0,USD,2021-05-22 21:00:00+00:00,Bronze,,,2021-03-24,499.0
MembershipUpdated,,,99,499.0,USD,2021-04-07 00:00:00+00:00,Silver,,,2021-03-24,499.0
MembershipUpdated,,,176,499.0,USD,2021-07-12 10:00:00+00:00,Silver,,,2021-03-24,499.0
MembershipChurnUpdated,,,111,7316.25,DKK,,,2021-03-24 13:59:43+00:00,,2021-03-24,1097.4375
MembershipUpdated,,,15,499.0,USD,2021-06-25 07:00:00+00:00,Bronze,,,2021-03-25,499.0
MembershipRenewed,,,15,499.0,USD,2021-06-25 07:00:00+00:00,,,,2021-03-25,499.0
MembershipUpdated,,,160,499.0,USD,2021-04-25 08:00:00+00:00,Bronze,,,2021-03-25,499.0
MembershipRenewed,,,160,499.0,USD,2021-04-25 08:00:00+00:00,,,,2021-03-25,499.0
MembershipUpdated,,,76,499.0,USD,2021-06-17 00:00:00+00:00,Bronze,,,2021-03-25,499.0
MembershipRenewed,,4.0,76,499.0,USD,2021-06-17 00:00:00+00:00,,,,2021-03-25,499.0
MembershipUpsellUpdated,2021-03-25 14:44:04+00:00,,76,4495.0,USD,,,,,2021-03-25,4495.0
MembershipUpdated,,,98,499.0,USD,2021-06-29 00:00:00+00:00,Bronze,,,2021-03-29,499.0
MembershipRenewed,,,98,499.0,USD,2021-06-29 00:00:00+00:00,,,,2021-03-29,499.0
MembershipActivated,,,180,499.0,USD,2021-09-29 08:00:00+00:00,,,,2021-03-29,499.0
MembershipValueChanged,,6.0,180,1666.0,USD,,Bronze,,,2021-03-29,1666.0
MembershipUpdated,,,142,499.0,USD,2021-05-01 00:00:00+00:00,Silver,,,2021-03-29,499.0
MembershipChurnUpdated,,,142,5700.0,USD,,,2021-03-29 14:52:19+00:00,,2021-03-29,5700.0
MembershipUpdated,,,22,499.0,USD,2021-06-30 00:00:00+00:00,Bronze,,,2021-03-30,499.0
MembershipRenewed,,,22,499.0,USD,2021-06-30 00:00:00+00:00,,,,2021-03-30,499.0
MembershipChurnUpdated,,,22,3371.25,USD,,,2021-03-30 00:00:11+00:00,,2021-03-30,3371.25
MembershipUpdated,,,180,499.0,USD,2021-09-29 08:00:00+00:00,Bronze,,,2021-03-30,499.0
MembershipActivated,,,181,499.0,DKK,2021-04-30 14:00:00+00:00,,,,2021-03-30,74.85
MembershipValueChanged,,1.0,181,20716.0,DKK,,Silver,,,2021-03-30,3107.4
MembershipUpdated,,,142,499.0,USD,2021-05-01 00:00:00+00:00,Silver,,,2021-03-30,499.0
MembershipUpdated,,,171,499.0,USD,2021-05-25 16:00:00+00:00,Bronze,,,2021-03-31,499.0
MembershipCancelled,,,96,499.0,USD,,,,2021-03-31 00:00:00+00:00,2021-03-31,499.0
MembershipValueChanged,,3.0,96,579.0,USD,,,,,2021-03-31,579.0
MembershipChurnUpdated,,,96,579.0,USD,,,2021-03-31 00:00:00+00:00,,2021-03-31,579.0
MembershipActivated,,,96,499.0,USD,2021-07-01 11:00:00+00:00,,,,2021-03-31,499.0
MembershipValueChanged,,3.0,96,1620.0,USD,,Silver,,,2021-03-31,1620.0
MembershipUpdated,,,96,499.0,USD,2021-07-01 11:00:00+00:00,Silver,,,2021-03-31,499.0
MembershipRenewed,,3.0,96,499.0,USD,2021-07-01 11:00:00+00:00,,,,2021-03-31,499.0
MembershipChurnUpdated,,,96,4860.0,USD,,,2021-03-31 11:30:48+00:00,,2021-03-31,4860.0
MembershipUpdated,,,82,499.0,USD,2021-07-01 00:00:00+00:00,Bronze,,,2021-04-01,499.0
MembershipRenewed,,,82,499.0,USD,2021-07-01 00:00:00+00:00,,,,2021-04-01,499.0
MembershipUpdated,,,154,499.0,USD,2021-10-01 00:00:00+00:00,Bronze,,,2021-04-01,499.0
MembershipRenewed,,,154,499.0,USD,2021-10-01 00:00:00+00:00,,,,2021-04-01,499.0
MembershipChurnUpdated,,,154,4530.0,USD,,,2021-04-01 00:00:26+00:00,,2021-04-01,4530.0
MembershipUpdated,,,172,499.0,DKK,2021-05-01 12:00:00+00:00,Bronze,,,2021-04-01,74.85
MembershipRenewed,,,172,499.0,DKK,2021-05-01 12:00:00+00:00,,,,2021-04-01,74.85
MembershipRenewed,,,148,499.0,EUR,2021-05-01 00:00:00+00:00,,,,2021-04-01,543.9100000000001
MembershipRenewed,,,153,499.0,USD,2021-04-17 12:00:00+00:00,,,,2021-04-01,499.0
MembershipActivated,,,182,499.0,USD,2021-07-01 16:00:00+00:00,,,,2021-04-01,499.0
MembershipValueChanged,,3.0,182,499.0,USD,,Bronze,,,2021-04-01,499.0
MembershipUpdated,,,174,499.0,USD,2021-04-03 13:00:00+00:00,Silver,,,2021-04-02,499.0
MembershipUpdated,,,174,499.0,USD,2021-04-03 13:00:00+00:00,Silver,,,2021-04-02,499.0
MembershipUpdated,,,174,499.0,USD,2021-05-03 13:00:00+00:00,Silver,,,2021-04-03,499.0
MembershipRenewed,,,174,499.0,USD,2021-05-03 13:00:00+00:00,,,,2021-04-03,499.0
MembershipActivated,,,158,499.0,USD,2021-10-04 00:00:00+00:00,,,,2021-04-04,499.0
MembershipValueChanged,,6.0,158,499.0,USD,,Bronze,,,2021-04-04,499.0
MembershipRenewed,,,158,499.0,USD,2021-10-04 00:00:00+00:00,,,,2021-04-04,499.0
MembershipUpdated,,,129,499.0,USD,2021-05-04 15:00:00+00:00,Bronze,,,2021-04-04,499.0
MembershipRenewed,,,129,499.0,USD,2021-05-04 15:00:00+00:00,,,,2021-04-04,499.0
MembershipRenewed,,,153,499.0,USD,2021-04-17 12:00:00+00:00,,,,2021-04-05,499.0
MembershipRenewed,,1.0,153,499.0,USD,2021-04-17 12:00:00+00:00,,,,2021-04-05,499.0
MembershipUpdated,,,159,499.0,USD,2021-07-21 12:00:00+00:00,Gold,,,2021-04-06,499.0
MembershipUpdated,,,149,499.0,USD,2021-04-07 10:00:00+00:00,Bronze,,,2021-04-06,499.0
MembershipValueChanged,,3.0,149,499.0,USD,,,,,2021-04-06,499.0
MembershipActivated,,,183,499.0,USD,2021-07-06 12:00:00+00:00,,,,2021-04-06,499.0
MembershipValueChanged,,3.0,183,999.0,USD,,Silver,,,2021-04-06,999.0
MembershipActivated,,,184,499.0,DKK,2021-07-06 14:00:00+00:00,,,,2021-04-06,74.85
MembershipValueChanged,,3.0,184,999.0,DKK,,Silver,,,2021-04-06,149.85
MembershipUpdated,,,99,499.0,USD,2021-07-07 00:00:00+00:00,Silver,,,2021-04-07,499.0
MembershipRenewed,,,99,499.0,USD,2021-07-07 00:00:00+00:00,,,,2021-04-07,499.0
MembershipUpdated,,,172,499.0,DKK,2021-05-01 12:00:00+00:00,Bronze,,,2021-04-07,74.85
MembershipUpdated,,,149,499.0,USD,2021-07-07 10:00:00+00:00,Bronze,,,2021-04-07,499.0
MembershipRenewed,,,149,499.0,USD,2021-07-07 10:00:00+00:00,,,,2021-04-07,499.0
MembershipChurnUpdated,,,149,2697.0,USD,,,2021-04-07 10:00:07+00:00,,2021-04-07,2697.0
MembershipUpdated,,,100,499.0,USD,2021-07-08 00:00:00+00:00,Silver,,,2021-04-08,499.0
MembershipRenewed,,,100,499.0,USD,2021-07-08 00:00:00+00:00,,,,2021-04-08,499.0
MembershipRenewed,,1.0,148,499.0,EUR,2021-05-01 00:00:00+00:00,,,,2021-04-08,543.9100000000001
MembershipRenewed,,1.0,19,499.0,USD,2021-05-19 00:00:00+00:00,,,,2021-04-08,499.0
MembershipUpdated,,,84,499.0,USD,2021-07-09 00:00:00+00:00,Bronze,,,2021-04-09,499.0
MembershipRenewed,,,84,499.0,USD,2021-07-09 00:00:00+00:00,,,,2021-04-09,499.0
MembershipUpdated,,,167,499.0,USD,2021-05-11 07:00:00+00:00,Bronze,,,2021-04-11,499.0
MembershipRenewed,,,167,499.0,USD,2021-05-11 07:00:00+00:00,,,,2021-04-11,499.0
MembershipUpdated,,,177,499.0,USD,2021-06-18 10:00:00+00:00,Bronze,,,2021-04-11,499.0
MembershipCancelled,,,134,499.0,USD,,,,2021-06-09 00:00:00+00:00,2021-04-12,499.0
MembershipValueChanged,,3.0,134,579.0,USD,,,,,2021-04-12,579.0
MembershipChurnUpdated,,,134,579.0,USD,,,2021-06-09 00:00:00+00:00,,2021-04-12,579.0
MembershipUpdated,,,174,499.0,USD,2021-05-03 13:00:00+00:00,Silver,,,2021-04-12,499.0
MembershipUpdated,,,134,499.0,USD,,Bronze,,,2021-04-12,499.0
MembershipUpdated,,,85,499.0,USD,2021-07-13 01:00:00+00:00,Bronze,,,2021-04-13,499.0
MembershipRenewed,,,85,499.0,USD,2021-07-13 01:00:00+00:00,,,,2021-04-13,499.0
MembershipRenewed,,,153,499.0,USD,2021-04-17 12:00:00+00:00,,,,2021-04-13,499.0
MembershipUpdated,,,155,499.0,USD,2021-07-13 18:00:00+00:00,Bronze,,,2021-04-13,499.0
MembershipRenewed,,,155,499.0,USD,2021-07-13 18:00:00+00:00,,,,2021-04-13,499.0
MembershipUpdated,,,171,499.0,USD,2021-05-25 16:00:00+00:00,Bronze,,,2021-04-14,499.0
MembershipUpdated,,,146,499.0,USD,2022-01-01 00:00:00+00:00,Silver,,,2021-04-14,499.0
MembershipUpdated,,,120,499.0,USD,2021-05-02 00:00:00+00:00,Bronze,,,2021-04-14,499.0
MembershipRenewed,,,171,499.0,USD,2021-05-25 16:00:00+00:00,,,,2021-04-14,499.0
MembershipUpdated,,,7,499.0,USD,2021-07-15 00:00:00+00:00,Bronze,,,2021-04-15,499.0
MembershipRenewed,,,7,499.0,USD,2021-07-15 00:00:00+00:00,,,,2021-04-15,499.0
MembershipUpdated,,,12,499.0,USD,2021-07-15 00:00:00+00:00,Bronze,,,2021-04-15,499.0
MembershipRenewed,,,12,499.0,USD,2021-07-15 00:00:00+00:00,,,,2021-04-15,499.0
MembershipUpdated,,,156,499.0,USD,2021-07-15 10:00:00+00:00,Bronze,,,2021-04-15,499.0
MembershipRenewed,,,156,499.0,USD,2021-07-15 10:00:00+00:00,,,,2021-04-15,499.0
MembershipUpdated,,,153,499.0,USD,2021-05-17 12:00:00+00:00,Silver,,,2021-04-17,499.0
MembershipRenewed,,,153,499.0,USD,2021-05-17 12:00:00+00:00,,,,2021-04-17,499.0
MembershipActivated,,,185,499.0,USD,2021-07-19 00:00:00+00:00,,,,2021-04-19,499.0
MembershipValueChanged,,3.0,185,499.0,USD,,Bronze,,,2021-04-19,499.0
MembershipUpdated,,,185,499.0,USD,2021-07-19 00:00:00+00:00,Bronze,,,2021-04-19,499.0
MembershipUpdated,,,181,499.0,DKK,2021-04-30 14:00:00+00:00,Silver,,,2021-04-20,74.85
MembershipActivated,,,186,499.0,USD,2021-07-21 08:00:00+00:00,,,,2021-04-21,499.0
MembershipValueChanged,,3.0,186,499.0,USD,,Bronze,,,2021-04-21,499.0
MembershipUpdated,,,161,499.0,DKK,2021-04-25 09:00:00+00:00,Bronze,,,2021-04-21,74.85
MembershipValueChanged,,3.0,161,5844.0,DKK,,,,,2021-04-21,876.6
MembershipUpdated,,,138,499.0,USD,2021-05-22 00:00:00+00:00,Bronze,,,2021-04-22,499.0
MembershipRenewed,,,138,499.0,USD,2021-05-22 00:00:00+00:00,,,,2021-04-22,499.0
MembershipUpdated,,,179,499.0,USD,2021-05-22 04:00:00+00:00,Bronze,,,2021-04-22,499.0
MembershipRenewed,,,179,499.0,USD,2021-05-22 04:00:00+00:00,,,,2021-04-22,499.0
MembershipUpdated,,,86,499.0,USD,2021-07-23 00:00:00+00:00,Bronze,,,2021-04-23,499.0
MembershipRenewed,,,86,499.0,USD,2021-07-23 00:00:00+00:00,,,,2021-04-23,499.0
MembershipUpdated,,,105,499.0,USD,2021-07-23 00:00:00+00:00,Bronze,,,2021-04-23,499.0
MembershipRenewed,,,105,499.0,USD,2021-07-23 00:00:00+00:00,,,,2021-04-23,499.0
MembershipUpsellUpdated,2021-04-23 00:00:21+00:00,,105,2697.0,USD,,,,,2021-04-23,2697.0
MembershipUpdated,,,169,499.0,USD,2021-05-11 10:00:00+00:00,Bronze,,,2021-04-23,499.0
MembershipRenewed,,,171,499.0,USD,2021-05-25 16:00:00+00:00,,,,2021-04-23,499.0
MembershipUpdated,,,160,499.0,USD,2021-05-25 08:00:00+00:00,Bronze,,,2021-04-25,499.0
MembershipRenewed,,,160,499.0,USD,2021-05-25 08:00:00+00:00,,,,2021-04-25,499.0
MembershipUpdated,,,161,499.0,DKK,2021-07-25 09:00:00+00:00,Bronze,,,2021-04-25,74.85
MembershipRenewed,,,161,499.0,DKK,2021-07-25 09:00:00+00:00,,,,2021-04-25,74.85
MembershipUpsellUpdated,2021-04-25 09:00:05+00:00,,161,21915.0,DKK,,,,,2021-04-25,3287.25
MembershipUpdated,,,162,499.0,USD,2021-07-25 09:00:00+00:00,Bronze,,,2021-04-25,499.0
MembershipRenewed,,,162,499.0,USD,2021-07-25 09:00:00+00:00,,,,2021-04-25,499.0
MembershipCancelled,,,171,499.0,USD,,,,2021-04-26 00:00:00+00:00,2021-04-26,499.0
MembershipValueChanged,,3.0,171,579.0,USD,,,,,2021-04-26,579.0
MembershipChurnUpdated,,,171,579.0,USD,,,2021-04-26 00:00:00+00:00,,2021-04-26,579.0
MembershipActivated,,,171,499.0,USD,2021-07-26 14:00:00+00:00,,,,2021-04-26,499.0
MembershipValueChanged,,3.0,171,999.0,USD,,Silver,,,2021-04-26,999.0
MembershipUpsellUpdated,2021-04-26 14:53:59+00:00,,171,5700.0,USD,,,,,2021-04-26,5700.0
MembershipUpdated,,,110,499.0,DKK,2021-05-01 00:00:00+00:00,Bronze,,,2021-04-26,74.85
