event_name,upsell_date,new_renewal_cycle,membership_id,membership_amount,currency,renews_at,new_plan,churn_date,cancellation_date,log_creation_time
MembershipValueChanged,,12,113,2999,USD,,Gold,,,"March 3, 2021"
MembershipChurnUpdated,,,113,58500,USD,,,2021-03-03T15:00:30+0000,,"March 3, 2021"
MembershipUpdated,,,113,499,USD,2022-03-03T15:00:00+0000,Gold,,,"March 3, 2021"
MembershipValueChanged,,12,113,24102,USD,,,,,"March 3, 2021"
MembershipUpdated,,,78,499,USD,2021-06-04T00:00:00+0000,Bronze,,,"March 4, 2021"
MembershipRenewed,,,78,499,USD,2021-06-04T00:00:00+0000,,,,"March 4, 2021"
MembershipRenewed,,,19,499,USD,2021-05-19T00:00:00+0000,,,,"March 4, 2021"
MembershipUpdated,,,97,499,USD,2021-03-15T11:00:00+0000,Silver,,,"March 4, 2021"
MembershipRenewed,,,19,499,USD,2021-05-19T00:00:00+0000,,,,"March 4, 2021"
MembershipUpdated,,,129,499,USD,2021-04-04T15:00:00+0000,Bronze,,,"March 4, 2021"
MembershipRenewed,,,129,499,USD,2021-04-04T15:00:00+0000,,,,"March 4, 2021"
MembershipRenewed,,,19,499,USD,2021-05-19T00:00:00+0000,,,,"March 4, 2021"
MembershipUpdated,,,14,499,USD,2021-06-06T00:00:00+0000,Silver,,,"March 6, 2021"
MembershipRenewed,,,14,499,USD,2021-06-06T00:00:00+0000,,,,"March 6, 2021"
MembershipUpdated,,,153,499,USD,2021-04-06T15:00:00+0000,Bronze,,,"March 6, 2021"
MembershipRenewed,,,153,499,USD,2021-04-06T15:00:00+0000,,,,"March 6, 2021"
MembershipUpdated,,,131,499,USD,2021-06-07T13:00:00+0000,Bronze,,,"March 7, 2021"
MembershipRenewed,,,131,499,USD,2021-06-07T13:00:00+0000,,,,"March 7, 2021"
MembershipUpdated,,,165,499,USD,2021-06-08T00:00:00+0000,Silver,,,"March 8, 2021"
MembershipRenewed,,,165,499,USD,2021-06-08T00:00:00+0000,,,,"March 8, 2021"
MembershipUpsellUpdated,2021-03-08T00:00:18+0000,,165,5700,USD,,,,,"March 8, 2021"
MembershipUpdated,,,108,499,USD,2021-06-01T00:00:00+0000,Silver,,,"March 8, 2021"
MembershipUpdated,,,140,499,USD,2021-05-05T00:00:00+0000,Bronze,,,"March 8, 2021"
MembershipCancelled,,,164,499,USD,,,,2021-04-28T11:00:00+0000,"March 8, 2021"
MembershipValueChanged,,3,164,579,USD,,,,,"March 8, 2021"
MembershipChurnUpdated,,,164,579,USD,,,2021-04-28T11:00:00+0000,,"March 8, 2021"
MembershipUpdated,,,130,499,USD,2021-06-08T15:00:00+0000,Silver,,,"March 8, 2021"
MembershipRenewed,,,130,499,USD,2021-06-08T15:00:00+0000,,,,"March 8, 2021"
MembershipUpdated,,,132,499,USD,2021-06-08T15:00:00+0000,Bronze,,,"March 8, 2021"
MembershipRenewed,,,132,499,USD,2021-06-08T15:00:00+0000,,,,"March 8, 2021"
MembershipUpdated,,,133,499,USD,2021-06-09T13:00:00+0000,Bronze,,,"March 9, 2021"
MembershipRenewed,,,133,499,USD,2021-06-09T13:00:00+0000,,,,"March 9, 2021"
MembershipActivated,,,175,499,USD,2021-06-09T13:00:00+0000,,,,"March 9, 2021"
MembershipValueChanged,,3,175,499,USD,,Bronze,,,"March 9, 2021"
MembershipUpdated,,,134,499,USD,2021-06-09T14:00:00+0000,Bronze,,,"March 9, 2021"
MembershipRenewed,,,134,499,USD,2021-06-09T14:00:00+0000,,,,"March 9, 2021"
MembershipRenewed,,,19,499,USD,2021-05-19T00:00:00+0000,,,,"March 9, 2021"
MembershipUpdated,,,75,499,USD,2021-05-14T00:00:00+0000,Bronze,,,"March 10, 2021"
MembershipUpdated,,,80,499,USD,2021-03-16T00:00:00+0000,Bronze,,,"March 10, 2021"
MembershipUpdated,,,152,499,USD,2021-05-26T09:00:00+0000,Bronze,,,"March 10, 2021"
MembershipUpdated,,,7,499,USD,2021-04-15T00:00:00+0000,Bronze,,,"March 10, 2021"
MembershipUpdated,,,174,499,USD,2021-04-03T13:00:00+0000,Silver,,,"March 10, 2021"
MembershipUpdated,,,19,499,USD,2021-05-19T00:00:00+0000,Bronze,,,"March 10, 2021"
MembershipUpdated,,,107,499,USD,2021-05-14T00:00:00+0000,Silver,,,"March 10, 2021"
MembershipValueChanged,,9,107,999,USD,,,,,"March 10, 2021"
MembershipUpdated,,,97,499,USD,2021-03-15T11:00:00+0000,Silver,,,"March 10, 2021"
MembershipCancelled,,,95,499,USD,,,,2021-06-03T00:00:00+0000,"March 10, 2021"
MembershipValueChanged,,3,95,579,USD,,,,,"March 10, 2021"
MembershipChurnUpdated,,,95,579,USD,,,2021-06-03T00:00:00+0000,,"March 10, 2021"
MembershipUpdated,,,143,499,GBP,2021-06-02T09:00:00+0000,Bronze,,,"March 10, 2021"
MembershipUpdated,,,153,499,USD,2021-04-06T15:00:00+0000,Bronze,,,"March 11, 2021"
MembershipActivated,,,167,499,USD,2021-04-11T07:00:00+0000,,,,"March 11, 2021"
MembershipRenewed,,,167,499,USD,2021-04-11T07:00:00+0000,,,,"March 11, 2021"
MembershipUpdated,,,96,499,USD,2021-06-11T08:00:00+0000,Bronze,,,"March 11, 2021"
MembershipRenewed,,,96,499,USD,2021-06-11T08:00:00+0000,,,,"March 11, 2021"
MembershipUpdated,,,114,499,USD,2021-06-03T00:00:00+0000,Bronze,,,"March 11, 2021"
MembershipValueChanged,,3,114,499,USD,,,,,"March 11, 2021"
MembershipUpdated,,,83,499,USD,2021-04-30T00:00:00+0000,Silver,,,"March 12, 2021"
MembershipUpdated,,,6,499,USD,2021-05-01T00:00:00+0000,Silver,,,"March 12, 2021"
MembershipUpdated,,,97,499,USD,2021-03-15T11:00:00+0000,Silver,,,"March 12, 2021"
MembershipUpdated,,,109,499,USD,2021-06-01T00:00:00+0000,Bronze,,,"March 12, 2021"
MembershipActivated,,,176,499,USD,2021-07-12T10:00:00+0000,,,,"March 12, 2021"
MembershipValueChanged,,4,176,6375,USD,,Silver,,,"March 12, 2021"
MembershipUpdated,,,97,499,USD,2021-06-15T11:00:00+0000,Silver,,,"March 15, 2021"
MembershipRenewed,,,97,499,USD,2021-06-15T11:00:00+0000,,,,"March 15, 2021"
MembershipUpdated,,,175,499,USD,2021-06-09T13:00:00+0000,Bronze,,,"March 15, 2021"
MembershipUpdated,,,80,499,USD,2021-06-16T00:00:00+0000,Bronze,,,"March 16, 2021"
MembershipRenewed,,,80,499,USD,2021-06-16T00:00:00+0000,,,,"March 16, 2021"
MembershipUpdated,,,153,499,USD,2021-04-06T15:00:00+0000,Bronze,,,"March 16, 2021"
MembershipUpdated,,,71,499,USD,2021-05-01T00:00:00+0000,Gold,,,"March 16, 2021"
MembershipUpdated,,,154,499,USD,2021-05-10T09:00:00+0000,Silver,,,"March 16, 2021"
MembershipUpdated,,,18,499,USD,2021-06-01T00:00:00+0000,Bronze,,,"March 16, 2021"
MembershipUpdated,,,148,499,EUR,2021-05-01T00:00:00+0000,Bronze,,,"March 16, 2021"
MembershipUpdated,,,73,499,USD,2021-06-16T13:00:00+0000,Bronze,,,"March 16, 2021"
MembershipRenewed,,,73,499,USD,2021-06-16T13:00:00+0000,,,,"March 16, 2021"
MembershipUpdated,,,154,499,USD,2021-04-01T00:00:00+0000,Bronze,,,"March 16, 2021"
MembershipValueChanged,,6,154,755,USD,,,,,"March 16, 2021"
MembershipUpdated,,,76,499,USD,2021-06-17T00:00:00+0000,Bronze,,,"March 17, 2021"
MembershipRenewed,,,76,499,USD,2021-06-17T00:00:00+0000,,,,"March 17, 2021"
MembershipUpsellUpdated,2021-03-17T09:45:39+0000,,101,46750,USD,,,,,"March 17, 2021"
MembershipRenewed,,,148,499,EUR,2021-05-01T00:00:00+0000,,,,"March 17, 2021"
MembershipUpdated,,,153,499,USD,2021-03-17T00:00:00+0000,Silver,,,"March 17, 2021"
MembershipValueChanged,,1,153,999,USD,,,,,"March 17, 2021"
MembershipUpdated,,,153,499,USD,2021-04-17T12:00:00+0000,Silver,,,"March 17, 2021"
MembershipRenewed,,,153,499,USD,2021-04-17T12:00:00+0000,,,,"March 17, 2021"
MembershipUpsellUpdated,2021-03-17T12:01:28+0000,,153,999,USD,,,,,"March 17, 2021"
MembershipUpdated,,,173,499,USD,2021-06-01T13:00:00+0000,Bronze,,,"March 17, 2021"
MembershipRenewed,,1,173,499,USD,2021-06-01T13:00:00+0000,,,,"March 17, 2021"
MembershipChurnUpdated,,,173,499,USD,,,2021-03-17T16:21:50+0000,,"March 17, 2021"
MembershipRenewed,,,15,499,USD,2021-03-25T07:00:00+0000,,,,"March 18, 2021"
MembershipRenewed,,,138,499,USD,2021-03-22T00:00:00+0000,,,,"March 18, 2021"
MembershipActivated,,,177,499,USD,2021-06-18T10:00:00+0000,,,,"March 18, 2021"
MembershipValueChanged,,3,177,499,USD,,Bronze,,,"March 18, 2021"
MembershipActivated,,,178,499,USD,2021-06-18T10:00:00+0000,,,,"March 18, 2021"
MembershipValueChanged,,3,178,499,USD,,Bronze,,,"March 18, 2021"
MembershipUpdated,,,156,499,USD,2021-04-15T10:00:00+0000,Bronze,,,"March 18, 2021"
MembershipUpdated,,,178,499,USD,2021-06-18T10:00:00+0000,Bronze,,,"March 18, 2021"
MembershipRenewed,,,156,499,USD,2021-04-15T10:00:00+0000,,,,"March 19, 2021"
MembershipRenewed,,,74,499,USD,2021-03-24T00:00:00+0000,,,,"March 19, 2021"
MembershipRenewed,,1,19,499,USD,2021-05-19T00:00:00+0000,,,,"March 19, 2021"
MembershipUpdated,,,138,499,USD,2021-04-22T00:00:00+0000,Bronze,,,"March 22, 2021"
MembershipRenewed,,,138,499,USD,2021-04-22T00:00:00+0000,,,,"March 22, 2021"
MembershipActivated,,,179,499,USD,2021-04-22T04:00:00+0000,,,,"March 22, 2021"
MembershipValueChanged,,1,179,499,USD,,Bronze,,,"March 22, 2021"
MembershipUpdated,,,179,499,USD,2021-04-22T04:00:00+0000,Bronze,,,"March 23, 2021"
MembershipRenewed,,,88,499,USD,2021-05-05T19:00:00+0000,,,,"March 23, 2021"
MembershipUpdated,,,74,499,USD,2021-06-24T00:00:00+0000,Bronze,,,"March 24, 2021"
MembershipRenewed,,,74,499,USD,2021-06-24T00:00:00+0000,,,,"March 24, 2021"
MembershipUpsellUpdated,2021-03-24T00:00:13+0000,,74,2697,USD,,,,,"March 24, 2021"
MembershipUpdated,,,130,499,USD,2021-06-08T15:00:00+0000,Silver,,,"March 24, 2021"
MembershipUpdated,,,87,499,USD,2021-04-29T12:00:00+0000,Bronze,,,"March 24, 2021"
MembershipUpdated,,,70,499,USD,2021-05-01T00:00:00+0000,Bronze,,,"March 24, 2021"
MembershipUpdated,,,82,499,USD,2021-04-01T00:00:00+0000,Bronze,,,"March 24, 2021"
MembershipUpdated,,,90,499,USD,2022-01-01T00:00:00+0000,Bronze,,,"March 24, 2021"
MembershipUpdated,,,128,499,USD,2022-02-01T00:00:00+0000,Gold,,,"March 24, 2021"
MembershipUpdated,,,138,499,USD,2021-04-22T00:00:00+0000,Bronze,,,"March 24, 2021"
MembershipUpdated,,,139,499,USD,2021-05-01T00:00:00+0000,Silver,,,"March 24, 2021"
MembershipUpdated,,,142,499,USD,2021-08-01T00:00:00+0000,Silver,,,"March 24, 2021"
MembershipUpdated,,,103,499,DKK,2021-05-01T00:00:00+0000,Bronze,,,"March 24, 2021"
MembershipUpdated,,,101,499,USD,2021-05-22T21:00:00+0000,Bronze,,,"March 24, 2021"
MembershipUpdated,,,99,499,USD,2021-04-07T00:00:00+0000,Silver,,,"March 24, 2021"
MembershipUpdated,,,176,499,USD,2021-07-12T10:00:00+0000,Silver,,,"March 24, 2021"
MembershipChurnUpdated,,,111,7316.25,DKK,,,2021-03-24T13:59:43+0000,,"March 24, 2021"
MembershipUpdated,,,15,499,USD,2021-06-25T07:00:00+0000,Bronze,,,"March 25, 2021"
MembershipRenewed,,,15,499,USD,2021-06-25T07:00:00+0000,,,,"March 25, 2021"
MembershipUpdated,,,160,499,USD,2021-04-25T08:00:00+0000,Bronze,,,"March 25, 2021"
MembershipRenewed,,,160,499,USD,2021-04-25T08:00:00+0000,,,,"March 25, 2021"
MembershipUpdated,,,76,499,USD,2021-06-17T00:00:00+0000,Bronze,,,"March 25, 2021"
MembershipRenewed,,4,76,499,USD,2021-06-17T00:00:00+0000,,,,"March 25, 2021"
MembershipUpsellUpdated,2021-03-25T14:44:04+0000,,76,4495,USD,,,,,"March 25, 2021"
MembershipUpdated,,,98,499,USD,2021-06-29T00:00:00+0000,Bronze,,,"March 29, 2021"
MembershipRenewed,,,98,499,USD,2021-06-29T00:00:00+0000,,,,"March 29, 2021"
MembershipActivated,,,180,499,USD,2021-09-29T08:00:00+0000,,,,"March 29, 2021"
MembershipValueChanged,,6,180,1666,USD,,Bronze,,,"March 29, 2021"
MembershipUpdated,,,142,499,USD,2021-05-01T00:00:00+0000,Silver,,,"March 29, 2021"
MembershipChurnUpdated,,,142,5700,USD,,,2021-03-29T14:52:19+0000,,"March 29, 2021"
MembershipUpdated,,,22,499,USD,2021-06-30T00:00:00+0000,Bronze,,,"March 30, 2021"
MembershipRenewed,,,22,499,USD,2021-06-30T00:00:00+0000,,,,"March 30, 2021"
MembershipChurnUpdated,,,22,3371.25,USD,,,2021-03-30T00:00:11+0000,,"March 30, 2021"
MembershipUpdated,,,180,499,USD,2021-09-29T08:00:00+0000,Bronze,,,"March 30, 2021"
MembershipActivated,,,181,499,DKK,2021-04-30T14:00:00+0000,,,,"March 30, 2021"
MembershipValueChanged,,1,181,20716,DKK,,Silver,,,"March 30, 2021"
MembershipUpdated,,,142,499,USD,2021-05-01T00:00:00+0000,Silver,,,"March 30, 2021"
MembershipUpdated,,,171,499,USD,2021-05-25T16:00:00+0000,Bronze,,,"March 31, 2021"
MembershipCancelled,,,96,499,USD,,,,2021-03-31T00:00:00+0000,"March 31, 2021"
MembershipValueChanged,,3,96,579,USD,,,,,"March 31, 2021"
MembershipChurnUpdated,,,96,579,USD,,,2021-03-31T00:00:00+0000,,"March 31, 2021"
MembershipActivated,,,96,499,USD,2021-07-01T11:00:00+0000,,,,"March 31, 2021"
MembershipValueChanged,,3,96,1620,USD,,Silver,,,"March 31, 2021"
MembershipUpdated,,,96,499,USD,2021-07-01T11:00:00+0000,Silver,,,"March 31, 2021"
MembershipRenewed,,3,96,499,USD,2021-07-01T11:00:00+0000,,,,"March 31, 2021"
MembershipChurnUpdated,,,96,4860,USD,,,2021-03-31T11:30:48+0000,,"March 31, 2021"
MembershipUpdated,,,82,499,USD,2021-07-01T00:00:00+0000,Bronze,,,"April 1, 2021"
MembershipRenewed,,,82,499,USD,2021-07-01T00:00:00+0000,,,,"April 1, 2021"
MembershipUpdated,,,154,499,USD,2021-10-01T00:00:00+0000,Bronze,,,"April 1, 2021"
MembershipRenewed,,,154,499,USD,2021-10-01T00:00:00+0000,,,,"April 1, 2021"
MembershipChurnUpdated,,,154,4530,USD,,,2021-04-01T00:00:26+0000,,"April 1, 2021"
MembershipUpdated,,,172,499,DKK,2021-05-01T12:00:00+0000,Bronze,,,"April 1, 2021"
MembershipRenewed,,,172,499,DKK,2021-05-01T12:00:00+0000,,,,"April 1, 2021"
MembershipRenewed,,,148,499,EUR,2021-05-01T00:00:00+0000,,,,"April 1, 2021"
MembershipRenewed,,,153,499,USD,2021-04-17T12:00:00+0000,,,,"April 1, 2021"
MembershipActivated,,,182,499,USD,2021-07-01T16:00:00+0000,,,,"April 1, 2021"
MembershipValueChanged,,3,182,499,USD,,Bronze,,,"April 1, 2021"
MembershipUpdated,,,174,499,USD,2021-04-03T13:00:00+0000,Silver,,,"April 2, 2021"
MembershipUpdated,,,174,499,USD,2021-04-03T13:00:00+0000,Silver,,,"April 2, 2021"
MembershipUpdated,,,174,499,USD,2021-05-03T13:00:00+0000,Silver,,,"April 3, 2021"
MembershipRenewed,,,174,499,USD,2021-05-03T13:00:00+0000,,,,"April 3, 2021"
MembershipActivated,,,158,499,USD,2021-10-04T00:00:00+0000,,,,"April 4, 2021"
MembershipValueChanged,,6,158,499,USD,,Bronze,,,"April 4, 2021"
MembershipRenewed,,,158,499,USD,2021-10-04T00:00:00+0000,,,,"April 4, 2021"
MembershipUpdated,,,129,499,USD,2021-05-04T15:00:00+0000,Bronze,,,"April 4, 2021"
MembershipRenewed,,,129,499,USD,2021-05-04T15:00:00+0000,,,,"April 4, 2021"
MembershipRenewed,,,153,499,USD,2021-04-17T12:00:00+0000,,,,"April 5, 2021"
MembershipRenewed,,1,153,499,USD,2021-04-17T12:00:00+0000,,,,"April 5, 2021"
MembershipUpdated,,,159,499,USD,2021-07-21T12:00:00+0000,Gold,,,"April 6, 2021"
MembershipUpdated,,,149,499,USD,2021-04-07T10:00:00+0000,Bronze,,,"April 6, 2021"
MembershipValueChanged,,3,149,499,USD,,,,,"April 6, 2021"
MembershipActivated,,,183,499,USD,2021-07-06T12:00:00+0000,,,,"April 6, 2021"
MembershipValueChanged,,3,183,999,USD,,Silver,,,"April 6, 2021"
MembershipActivated,,,184,499,DKK,2021-07-06T14:00:00+0000,,,,"April 6, 2021"
MembershipValueChanged,,3,184,999,DKK,,Silver,,,"April 6, 2021"
MembershipUpdated,,,99,499,USD,2021-07-07T00:00:00+0000,Silver,,,"April 7, 2021"
MembershipRenewed,,,99,499,USD,2021-07-07T00:00:00+0000,,,,"April 7, 2021"
MembershipUpdated,,,172,499,DKK,2021-05-01T12:00:00+0000,Bronze,,,"April 7, 2021"
MembershipUpdated,,,149,499,USD,2021-07-07T10:00:00+0000,Bronze,,,"April 7, 2021"
MembershipRenewed,,,149,499,USD,2021-07-07T10:00:00+0000,,,,"April 7, 2021"
MembershipChurnUpdated,,,149,2697,USD,,,2021-04-07T10:00:07+0000,,"April 7, 2021"
MembershipUpdated,,,100,499,USD,2021-07-08T00:00:00+0000,Silver,,,"April 8, 2021"
MembershipRenewed,,,100,499,USD,2021-07-08T00:00:00+0000,,,,"April 8, 2021"
MembershipRenewed,,1,148,499,EUR,2021-05-01T00:00:00+0000,,,,"April 8, 2021"
MembershipRenewed,,1,19,499,USD,2021-05-19T00:00:00+0000,,,,"April 8, 2021"
MembershipUpdated,,,84,499,USD,2021-07-09T00:00:00+0000,Bronze,,,"April 9, 2021"
MembershipRenewed,,,84,499,USD,2021-07-09T00:00:00+0000,,,,"April 9, 2021"
MembershipUpdated,,,167,499,USD,2021-05-11T07:00:00+0000,Bronze,,,"April 11, 2021"
MembershipRenewed,,,167,499,USD,2021-05-11T07:00:00+0000,,,,"April 11, 2021"
MembershipUpdated,,,177,499,USD,2021-06-18T10:00:00+0000,Bronze,,,"April 11, 2021"
MembershipCancelled,,,134,499,USD,,,,2021-06-09T00:00:00+0000,"April 12, 2021"
MembershipValueChanged,,3,134,579,USD,,,,,"April 12, 2021"
MembershipChurnUpdated,,,134,579,USD,,,2021-06-09T00:00:00+0000,,"April 12, 2021"
MembershipUpdated,,,174,499,USD,2021-05-03T13:00:00+0000,Silver,,,"April 12, 2021"
MembershipUpdated,,,134,499,USD,null,Bronze,,,"April 12, 2021"
MembershipUpdated,,,85,499,USD,2021-07-13T01:00:00+0000,Bronze,,,"April 13, 2021"
MembershipRenewed,,,85,499,USD,2021-07-13T01:00:00+0000,,,,"April 13, 2021"
MembershipRenewed,,,153,499,USD,2021-04-17T12:00:00+0000,,,,"April 13, 2021"
MembershipUpdated,,,155,499,USD,2021-07-13T18:00:00+0000,Bronze,,,"April 13, 2021"
MembershipRenewed,,,155,499,USD,2021-07-13T18:00:00+0000,,,,"April 13, 2021"
MembershipUpdated,,,171,499,USD,2021-05-25T16:00:00+0000,Bronze,,,"April 14, 2021"
MembershipUpdated,,,146,499,USD,2022-01-01T00:00:00+0000,Silver,,,"April 14, 2021"
MembershipUpdated,,,120,499,USD,2021-05-02T00:00:00+0000,Bronze,,,"April 14, 2021"
MembershipRenewed,,,171,499,USD,2021-05-25T16:00:00+0000,,,,"April 14, 2021"
MembershipUpdated,,,7,499,USD,2021-07-15T00:00:00+0000,Bronze,,,"April 15, 2021"
MembershipRenewed,,,7,499,USD,2021-07-15T00:00:00+0000,,,,"April 15, 2021"
MembershipUpdated,,,12,499,USD,2021-07-15T00:00:00+0000,Bronze,,,"April 15, 2021"
MembershipRenewed,,,12,499,USD,2021-07-15T00:00:00+0000,,,,"April 15, 2021"
MembershipUpdated,,,156,499,USD,2021-07-15T10:00:00+0000,Bronze,,,"April 15, 2021"
MembershipRenewed,,,156,499,USD,2021-07-15T10:00:00+0000,,,,"April 15, 2021"
MembershipUpdated,,,153,499,USD,2021-05-17T12:00:00+0000,Silver,,,"April 17, 2021"
MembershipRenewed,,,153,499,USD,2021-05-17T12:00:00+0000,,,,"April 17, 2021"
MembershipActivated,,,185,499,USD,2021-07-19T00:00:00+0000,,,,"April 19, 2021"
MembershipValueChanged,,3,185,499,USD,,Bronze,,,"April 19, 2021"
MembershipUpdated,,,185,499,USD,2021-07-19T00:00:00+0000,Bronze,,,"April 19, 2021"
MembershipUpdated,,,181,499,DKK,2021-04-30T14:00:00+0000,Silver,,,"April 20, 2021"
MembershipActivated,,,186,499,USD,2021-07-21T08:00:00+0000,,,,"April 21, 2021"
MembershipValueChanged,,3,186,499,USD,,Bronze,,,"April 21, 2021"
MembershipUpdated,,,161,499,DKK,2021-04-25T09:00:00+0000,Bronze,,,"April 21, 2021"
MembershipValueChanged,,3,161,5844,DKK,,,,,"April 21, 2021"
MembershipUpdated,,,138,499,USD,2021-05-22T00:00:00+0000,Bronze,,,"April 22, 2021"
MembershipRenewed,,,138,499,USD,2021-05-22T00:00:00+0000,,,,"April 22, 2021"
MembershipUpdated,,,179,499,USD,2021-05-22T04:00:00+0000,Bronze,,,"April 22, 2021"
MembershipRenewed,,,179,499,USD,2021-05-22T04:00:00+0000,,,,"April 22, 2021"
MembershipUpdated,,,86,499,USD,2021-07-23T00:00:00+0000,Bronze,,,"April 23, 2021"
MembershipRenewed,,,86,499,USD,2021-07-23T00:00:00+0000,,,,"April 23, 2021"
MembershipUpdated,,,105,499,USD,2021-07-23T00:00:00+0000,Bronze,,,"April 23, 2021"
MembershipRenewed,,,105,499,USD,2021-07-23T00:00:00+0000,,,,"April 23, 2021"
MembershipUpsellUpdated,2021-04-23T00:00:21+0000,,105,2697,USD,,,,,"April 23, 2021"
MembershipUpdated,,,169,499,USD,2021-05-11T10:00:00+0000,Bronze,,,"April 23, 2021"
MembershipRenewed,,,171,499,USD,2021-05-25T16:00:00+0000,,,,"April 23, 2021"
MembershipUpdated,,,160,499,USD,2021-05-25T08:00:00+0000,Bronze,,,"April 25, 2021"
MembershipRenewed,,,160,499,USD,2021-05-25T08:00:00+0000,,,,"April 25, 2021"
MembershipUpdated,,,161,499,DKK,2021-07-25T09:00:00+0000,Bronze,,,"April 25, 2021"
MembershipRenewed,,,161,499,DKK,2021-07-25T09:00:00+0000,,,,"April 25, 2021"
MembershipUpsellUpdated,2021-04-25T09:00:05+0000,,161,21915,DKK,,,,,"April 25, 2021"
MembershipUpdated,,,162,499,USD,2021-07-25T09:00:00+0000,Bronze,,,"April 25, 2021"
MembershipRenewed,,,162,499,USD,2021-07-25T09:00:00+0000,,,,"April 25, 2021"
MembershipCancelled,,,171,499,USD,,,,2021-04-26T00:00:00+0000,"April 26, 2021"
MembershipValueChanged,,3,171,579,USD,,,,,"April 26, 2021"
MembershipChurnUpdated,,,171,579,USD,,,2021-04-26T00:00:00+0000,,"April 26, 2021"
MembershipActivated,,,171,499,USD,2021-07-26T14:00:00+0000,,,,"April 26, 2021"
MembershipValueChanged,,3,171,999,USD,,Silver,,,"April 26, 2021"
MembershipUpsellUpdated,2021-04-26T14:53:59+0000,,171,5700,USD,,,,,"April 26, 2021"
MembershipUpdated,,,110,499,DKK,2021-05-01T00:00:00+0000,Bronze,,,"April 26, 2021"
MembershipRenewed,,1,18,499,USD,2021-06-01T00:00:00+0000,,,,"April 27, 2021"
MembershipUpdated,,,163,499,USD,2021-07-28T11:00:00+0000,Bronze,,,"April 28, 2021"
MembershipRenewed,,,163,499,USD,2021-07-28T11:00:00+0000,,,,"April 28, 2021"
MembershipUpdated,,,83,499,USD,2021-06-30T00:00:00+0000,Silver,,,"April 29, 2021"
MembershipUpdated,,,153,499,USD,2021-05-17T12:00:00+0000,Silver,,,"April 29, 2021"
MembershipUpdated,,,111,499,DKK,2021-05-01T00:00:00+0000,Gold,,,"April 29, 2021"
MembershipValueChanged,,3,111,40000,DKK,,,,,"April 29, 2021"
MembershipUpdated,,,20,499,USD,2021-06-01T00:00:00+0000,Bronze,,,"April 29, 2021"
MembershipUpdated,,,87,499,USD,2021-07-29T12:00:00+0000,Bronze,,,"April 29, 2021"
MembershipRenewed,,,87,499,USD,2021-07-29T12:00:00+0000,,,,"April 29, 2021"
MembershipUpdated,,,172,499,DKK,2021-05-01T12:00:00+0000,Bronze,,,"April 30, 2021"
MembershipRenewed,,1,18,499,USD,2021-06-01T00:00:00+0000,,,,"April 30, 2021"
MembershipUpdated,,,181,499,DKK,2021-05-30T14:00:00+0000,Silver,,,"April 30, 2021"
MembershipRenewed,,,181,499,DKK,2021-05-30T14:00:00+0000,,,,"April 30, 2021"
MembershipRenewed,,,19,499,USD,2021-05-19T00:00:00+0000,,,,"April 30, 2021"
MembershipUpdated,,,6,499,USD,2021-11-01T00:00:00+0000,Silver,,,"May 1, 2021"
MembershipRenewed,,,6,499,USD,2021-11-01T00:00:00+0000,,,,"May 1, 2021"
MembershipUpdated,,,70,499,USD,2021-08-01T00:00:00+0000,Bronze,,,"May 1, 2021"
MembershipRenewed,,,70,499,USD,2021-08-01T00:00:00+0000,,,,"May 1, 2021"
MembershipUpdated,,,71,499,USD,2021-08-01T00:00:00+0000,Gold,,,"May 1, 2021"
MembershipRenewed,,,71,499,USD,2021-08-01T00:00:00+0000,,,,"May 1, 2021"
