charge_amount,currency,membership_id,description_event,discount,status,message,triggered_by,payment_method,transaction_datetime,charge_amount_usd
25895.0,DKK,181,membership payment,0,Success,Success,system,PaymentCard,2021-10-30,3884.25
12495.0,USD,6,membership payment,0,Success,Success,system,PaymentCard,2021-11-01,12495.0
1497.0,USD,70,membership payment,0,Success,Success,system,PaymentCard,2021-11-01,1497.0
22477.5,DKK,103,membership payment,0,Success,Success,system,PaymentCard,2021-11-01,3371.625
22312.5,DKK,110,membership payment,0,Success,Success,system,PaymentCard,2021-11-01,3346.875
150000.0,DKK,111,membership payment,0,Success,Success,system,PaymentCard,2021-11-01,22500.0
8997.0,USD,139,membership payment,0,Success,Success,system,PaymentCard,2021-11-01,8997.0
2997.0,USD,142,membership payment,0,Success,Success,system,PaymentCard,2021-11-01,2997.0
2409.0,EUR,148,membership payment,0,Success,Success,system,PaymentCard,2021-11-01,2625.8100000000004
1497.0,USD,209,membership payment,0,Success,Success,system,PaymentCard,2021-11-01,1497.0
8997.0,USD,214,membership payment,0,Success,Success,system,PaymentCard,2021-11-01,8997.0
18750.0,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2021-11-01,2812.5
1497.0,USD,120,membership payment,0,Success,Success,system,PaymentCard,2021-11-02,1497.0
999.0,USD,192,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-11-02,999.0
999.0,USD,192,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-11-02,999.0
499.0,USD,210,membership payment,0,Success,Success,system,PaymentCard,2021-11-03,499.0
1497.0,USD,229,membership payment,0,Success,Success,system,PaymentCard,2021-11-03,1497.0
999.0,USD,212,membership additional service,0,Success,Success,system,PaymentCard,2021-11-03,999.0
999.0,USD,174,membership payment,0,Success,Success,system,PaymentCard,2021-11-03,999.0
2045.0,USD,188,membership payment,0,Success,Success,system,PaymentCard,2021-11-03,2045.0
999.0,USD,192,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-11-03,999.0
10800.0,USD,147,membership payment,0,Success,Success,system,PaymentCard,2021-11-04,10800.0
10788.0,USD,119,membership payment,0,Success,Success,system,PaymentCard,2021-11-04,10788.0
999.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2021-11-04,999.0
1497.0,USD,140,membership payment,0,Success,Success,system,PaymentCard,2021-11-05,1497.0
8997.0,USD,71,membership payment,0,Success,Success,system,PaymentCard,2021-11-05,8997.0
499.0,USD,19,membership additional service,0,Success,Success,system,PaymentCard,2021-11-05,499.0
3371.25,USD,230,membership payment,0,Success,Success,system,PaymentCard,2021-11-05,3371.25
2997.0,USD,118,membership payment,0,Success,Success,system,PaymentCard,2021-11-05,2997.0
1497.0,USD,88,membership payment,0,Success,Success,system,PaymentCard,2021-11-05,1497.0
999.0,USD,192,membership additional service,0,Failed,Your card was declined.,system,PaymentCard,2021-11-07,999.0
21000.0,DKK,141,membership payment,0,Success,Success,system,PaymentCard,2021-11-08,3150.0
999.0,USD,192,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-11-08,999.0
999.0,USD,192,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-11-08,999.0
999.0,USD,192,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-11-10,999.0
22477.5,DKK,211,membership payment,0,Success,Success,system,PaymentCard,2021-11-10,3371.625
1497.0,USD,169,membership payment,0,Success,Success,system,PaymentCard,2021-11-11,1497.0
999.0,USD,192,membership additional service,0,Failed,Your card was declined.,system,PaymentCard,2021-11-12,999.0
999.0,USD,192,membership additional service,0,Failed,Your card was declined.,system,PaymentCard,2021-11-13,999.0
1497.0,USD,75,membership payment,0,Success,Success,system,PaymentCard,2021-11-14,1497.0
999.0,USD,192,membership additional service,0,Failed,Your card was declined.,system,PaymentCard,2021-11-14,999.0
999.0,USD,192,membership additional service,0,Failed,Your card was declined.,system,PaymentCard,2021-11-15,999.0
999.0,USD,192,membership additional service,0,Failed,Your card was declined.,system,PaymentCard,2021-11-16,999.0
2997.0,USD,231,membership payment,0,Success,Success,system,PaymentCard,2021-11-16,2997.0
1497.0,USD,151,membership payment,0,Success,Success,system,PaymentCard,2021-11-17,1497.0
620.0,USD,208,membership payment,0,Success,Success,system,PaymentCard,2021-11-17,620.0
1497.0,USD,232,membership payment,0,Success,Success,system,PaymentCard,2021-11-17,1497.0
999.0,USD,192,membership additional service,0,Failed,Your card was declined.,system,PaymentCard,2021-11-17,999.0
999.0,USD,192,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-11-17,999.0
999.0,USD,192,membership additional service,0,Failed,Your card was declined.,system,PaymentCard,2021-11-17,999.0
499.0,USD,20,membership additional service,0,Success,Success,system,PaymentCard,2021-11-17,499.0
999.0,USD,153,membership payment,0,Success,Success,system,PaymentCard,2021-11-17,999.0
1497.0,USD,170,membership payment,0,Success,Success,system,PaymentCard,2021-11-17,1497.0
1497.0,USD,233,membership payment,0,Success,Success,system,PaymentCard,2021-11-17,1497.0
999.0,USD,192,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-11-17,999.0
1497.0,USD,23,membership payment,0,Success,Success,system,PaymentCard,2021-11-18,1497.0
999.0,USD,192,membership additional service,0,Failed,Your card was declined.,system,PaymentCard,2021-11-18,999.0
999.0,USD,192,membership additional service,0,Failed,Your card was declined.,system,PaymentCard,2021-11-18,999.0
1497.0,USD,19,membership payment,0,Success,Success,system,PaymentCard,2021-11-19,1497.0
999.0,USD,192,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-11-19,999.0
999.0,USD,192,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-11-19,999.0
999.0,USD,192,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-11-19,999.0
999.0,USD,192,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-11-19,999.0
499.0,USD,20,membership additional service,0,Success,Success,system,PaymentCard,2021-11-20,499.0
499.0,USD,179,membership payment,0,Success,Success,system,PaymentCard,2021-11-22,499.0
999.0,USD,138,membership payment,0,Success,Success,system,PaymentCard,2021-11-22,999.0
1497.0,USD,101,membership payment,0,Success,Success,system,PaymentCard,2021-11-22,1497.0
8997.0,USD,212,membership payment,0,Success,Success,system,PaymentCard,2021-11-23,8997.0
1497.0,USD,213,membership payment,0,Success,Success,system,PaymentCard,2021-11-24,1497.0
2997.0,USD,192,membership payment,0,Success,Success,system,PaymentCard,2021-11-24,2997.0
1497.0,USD,193,membership payment,0,Success,Success,system,PaymentCard,2021-11-24,1497.0
499.0,USD,160,membership payment,0,Success,Success,system,PaymentCard,2021-11-25,499.0
1497.0,USD,152,membership payment,0,Success,Success,system,PaymentCard,2021-11-26,1497.0
1497.0,USD,234,membership payment,0,Success,Success,system,PaymentCard,2021-11-26,1497.0
2997.0,USD,235,membership payment,0,Success,Success,system,PaymentCard,2021-11-26,2997.0
1497.0,USD,194,membership payment,0,Success,Success,system,PaymentCard,2021-11-28,1497.0
499.0,USD,18,membership additional service,0,Success,Success,system,PaymentCard,2021-11-29,499.0
499.0,USD,18,membership additional service,0,Success,Success,system,PaymentCard,2021-11-30,499.0
25895.0,DKK,181,membership payment,0,Success,Success,system,PaymentCard,2021-11-30,3884.25
1497.0,USD,18,membership payment,0,Success,Success,system,PaymentCard,2021-12-01,1497.0
1497.0,USD,20,membership payment,0,Success,Success,system,PaymentCard,2021-12-01,1497.0
1497.0,USD,25,membership payment,0,Success,Success,system,PaymentCard,2021-12-01,1497.0
2997.0,USD,108,membership payment,0,Success,Success,system,PaymentCard,2021-12-01,2997.0
1497.0,USD,109,membership payment,0,Success,Success,system,PaymentCard,2021-12-01,1497.0
32497.5,DKK,112,membership payment,0,Success,Success,system,PaymentCard,2021-12-01,4874.625
2997.0,USD,117,membership payment,0,Success,Success,system,PaymentCard,2021-12-01,2997.0
1497.0,USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-12-01,1497.0
1497.0,USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-12-01,1497.0
1497.0,USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-12-01,1497.0
1497.0,USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-12-01,1497.0
1497.0,USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-12-01,1497.0
1497.0,USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-12-01,1497.0
1497.0,USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-12-01,1497.0
2999.0,EUR,127,membership payment,0,Success,Success,system,PaymentCard,2021-12-01,3268.9100000000003
18750.0,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2021-12-01,2812.5
1896.0,GBP,143,membership payment,0,Success,Success,system,PaymentCard,2021-12-02,2407.92
499.0,USD,237,membership payment,0,Success,Success,system,PaymentCard,2021-12-02,499.0
499.0,USD,237,membership payment,0,Success,Success,system,PaymentCard,2021-12-02,499.0
499.0,USD,237,membership payment,0,Success,Success,system,PaymentCard,2021-12-02,499.0
1497.0,USD,114,membership payment,0,Success,Success,system,PaymentCard,2021-12-03,1497.0
499.0,USD,210,membership payment,0,Success,Success,system,PaymentCard,2021-12-03,499.0
999.0,USD,174,membership payment,0,Success,Success,system,PaymentCard,2021-12-03,999.0
2997.0,USD,204,membership payment,0,Success,Success,staff,PaymentCard,2021-12-03,2997.0
1500.0,USD,189,membership payment,0,Success,Success,system,PaymentCard,2021-12-03,1500.0
499.0,USD,86,membership additional service,0,Success,Success,system,PaymentCard,2021-12-03,499.0
2045.0,USD,188,membership payment,0,Success,Success,system,PaymentCard,2021-12-03,2045.0
999.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2021-12-04,999.0
2997.0,USD,14,membership payment,0,Success,Success,system,PaymentCard,2021-12-06,2997.0
3371.25,USD,215,membership payment,0,Success,Success,system,PaymentCard,2021-12-06,3371.25
1497.0,USD,196,membership payment,0,Success,Success,system,PaymentCard,2021-12-08,1497.0
2997.0,USD,130,membership payment,0,Success,Success,system,PaymentCard,2021-12-08,2997.0
1497.0,USD,132,membership payment,0,Success,Success,system,PaymentCard,2021-12-08,1497.0
3371.25,USD,197,membership payment,0,Success,Success,system,PaymentCard,2021-12-09,3371.25
1500.0,USD,133,membership payment,0,Success,Success,system,PaymentCard,2021-12-09,1500.0
1497.0,USD,175,membership payment,0,Success,Success,system,PaymentCard,2021-12-09,1497.0
1497.0,USD,92,membership payment,0,Success,Success,system,PaymentCard,2021-12-13,1497.0
499.0,USD,229,membership additional service,0,Success,Success,system,PaymentCard,2021-12-13,499.0
1497.0,USD,210,membership payment,0,Success,Success,system,PaymentCard,2021-12-13,1497.0
1497.0,USD,217,membership payment,0,Success,Success,system,PaymentCard,2021-12-15,1497.0
2997.0,USD,97,membership payment,0,Success,Success,system,PaymentCard,2021-12-15,2997.0
3371.25,USD,73,membership payment,0,Success,Success,system,PaymentCard,2021-12-16,3371.25
1497.0,USD,80,membership payment,0,Success,Success,system,PaymentCard,2021-12-16,1497.0
1497.0,USD,199,membership payment,0,Success,Success,system,PaymentCard,2021-12-16,1497.0
3371.25,USD,76,membership payment,0,Success,Success,system,PaymentCard,2021-12-17,3371.25
620.0,USD,208,membership payment,0,Success,Success,system,PaymentCard,2021-12-17,620.0
2997.0,USD,165,membership payment,0,Success,Success,system,PaymentCard,2021-12-17,2997.0
10788.0,USD,135,membership payment,0,Success,Success,system,PaymentCard,2021-12-17,10788.0
999.0,USD,153,membership payment,0,Success,Success,system,PaymentCard,2021-12-17,999.0
1497.0,USD,177,membership payment,0,Success,Success,system,PaymentCard,2021-12-18,1497.0
3371.25,USD,178,membership payment,0,Success,Success,system,PaymentCard,2021-12-18,3371.25
12000.0,USD,136,membership payment,0,Success,Success,system,PaymentCard,2021-12-18,12000.0
499.0,USD,86,membership additional service,0,Success,Success,system,PaymentCard,2021-12-20,499.0
1497.0,USD,200,membership payment,0,Success,Success,system,PaymentCard,2021-12-21,1497.0
77685.0,DKK,181,membership payment,0,Success,Success,staff,PaymentCard,2021-12-21,11652.75
499.0,USD,179,membership payment,0,Success,Success,system,PaymentCard,2021-12-22,499.0
999.0,USD,138,membership payment,0,Success,Success,system,PaymentCard,2021-12-22,999.0
19380.0,USD,115,membership payment,0,Success,Success,system,PaymentCard,2021-12-23,19380.0
2997.0,USD,219,membership payment,0,Success,Success,system,PaymentCard,2021-12-23,2997.0
1497.0,USD,74,membership payment,0,Success,Success,system,PaymentCard,2021-12-24,1497.0
1497.0,USD,221,membership payment,0,Success,Success,system,PaymentCard,2021-12-24,1497.0
2999.0,USD,171,membership additional service,0,Success,Success,system,PaymentCard,2021-12-24,2999.0
1497.0,USD,15,membership payment,0,Success,Success,system,PaymentCard,2021-12-25,1497.0
499.0,USD,160,membership payment,0,Success,Success,system,PaymentCard,2021-12-25,499.0
1497.0,USD,163,membership payment,0,Success,Success,system,PaymentCard,2021-12-28,1497.0
3596.0,USD,131,membership payment,0,Success,Success,staff,PaymentCard,2021-12-29,3596.0
3371.25,USD,22,membership payment,0,Success,Success,system,PaymentCard,2021-12-30,3371.25
499.0,USD,236,membership payment,0,Success,Success,system,PaymentCard,2021-12-30,499.0
4860.0,EUR,96,membership payment,0,Success,Success,system,PaymentCard,2021-12-30,5297.400000000001
1497.0,USD,202,membership payment,0,Success,Success,system,PaymentCard,2021-12-30,1497.0
3371.25,USD,82,membership payment,0,Success,Success,system,PaymentCard,2022-01-01,3371.25
1497.0,USD,98,membership payment,0,Success,Success,system,PaymentCard,2022-01-01,1497.0
22800.0,USD,146,membership payment,0,Success,Success,system,PaymentCard,2022-01-01,22800.0
18750.0,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2022-01-01,2812.5
2997.0,USD,203,membership payment,0,Success,Success,system,PaymentCard,2022-01-01,2997.0
2997.0,USD,204,membership payment,0,Success,Success,system,PaymentCard,2022-01-01,2997.0
1497.0,USD,182,membership payment,0,Success,Success,system,PaymentCard,2022-01-01,1497.0
999.0,USD,174,membership payment,0,Success,Success,system,PaymentCard,2022-01-03,999.0
499.0,USD,86,membership additional service,0,Success,Success,system,PaymentCard,2022-01-03,499.0
2045.0,USD,188,membership payment,0,Success,Success,system,PaymentCard,2022-01-03,2045.0
999.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2022-01-04,999.0
1497.0,USD,238,membership payment,0,Success,Success,system,PaymentCard,2022-01-05,1497.0
999.0,USD,20,membership additional service,0,Success,Success,system,PaymentCard,2022-01-05,999.0
1500.0,USD,239,membership payment,0,Success,Success,system,PaymentCard,2022-01-05,1500.0
50000.0,DKK,111,membership additional service,0,Success,Success,system,PaymentCard,2022-01-06,7500.0
1497.0,USD,205,membership payment,0,Success,Success,system,PaymentCard,2022-01-06,1497.0
46312.5,DKK,184,membership payment,0,Success,Success,system,PaymentCard,2022-01-06,6946.875
7125.0,USD,99,membership payment,0,Success,Success,system,PaymentCard,2022-01-07,7125.0
1497.0,USD,149,membership payment,0,Success,Success,system,PaymentCard,2022-01-07,1497.0
8997.0,USD,240,membership payment,0,Success,Success,system,PaymentCard,2022-01-11,8997.0
1497.0,USD,222,membership payment,0,Success,Success,system,PaymentCard,2022-01-13,1497.0
1497.0,USD,155,membership payment,0,Success,Success,system,PaymentCard,2022-01-13,1497.0
